d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad
73500,El Tecajete,Colonia,Tenampulco,Puebla,
73500,La Lima,Ranchería,Tenampulco,Puebla,
73500,Tenampulco,Pueblo,Tenampulco,Puebla,
73502,Lázaro Cárdenas (San Diego),Colonia,Tenampulco,Puebla,
73502,La Nueva Junta Arroyo Zarco,Colonia,Tenampulco,Puebla,
73502,Morelos,Ejido,Tenampulco,Puebla,
73503,El Zapote,Ranchería,Tenampulco,Puebla,
73503,La Florida,Ranchería,Tenampulco,Puebla,
73504,El Zapotal,Ranchería,Tenampulco,Puebla,
73504,El Jicarillo,Pueblo,Tenampulco,Puebla,
73504,Santa Cruz Buenavista,Ranchería,Tenampulco,Puebla,
73505,Salsipuedes (Cerro de la Campana),Ranchería,Tenampulco,Puebla,
73505,Chacal,Ejido,Tenampulco,Puebla,
73506,Arroyo Blanco,Ranchería,Tenampulco,Puebla,
73506,Caracoles,Ranchería,Tenampulco,Puebla,
73506,El Saltillo,Ranchería,Tenampulco,Puebla,
73506,Poza Verde,Ranchería,Tenampulco,Puebla,
73507,Paso del Palmar,Ranchería,Tenampulco,Puebla,
73507,Tenampulco el Viejo,Ranchería,Tenampulco,Puebla,
73509,Santa Lucia,Ejido,Tenampulco,Puebla,
73509,Tenexapa de Allende,Barrio,Tenampulco,Puebla,
73510,Tuzamapan de Galeana,Pueblo,Tuzamapan de Galeana,Puebla,
73514,Ricardo Flores Magón,Ejido,Tuzamapan de Galeana,Puebla,
73515,El Tuti,Ranchería,Tuzamapan de Galeana,Puebla,
73515,El Zorrillo,Colonia,Tuzamapan de Galeana,Puebla,
73515,Reyes de Vallarta,Pueblo,Tuzamapan de Galeana,Puebla,
73516,El Jayal,Colonia,Tuzamapan de Galeana,Puebla,
73516,La Junta Poza Larga,Colonia,Tuzamapan de Galeana,Puebla,
73516,Morelos,Ranchería,Tuzamapan de Galeana,Puebla,
73517,Tetelilla de Miguel Islas,Pueblo,Tuzamapan de Galeana,Puebla,
73518,Huitziquitepec,Ranchería,Tuzamapan de Galeana,Puebla,
73520,Capín y Paltam,Colonia,Caxhuacan,Puebla,
73520,Caxhuacan,Pueblo,Caxhuacan,Puebla,
73523,Cucuchuchut,Ranchería,Caxhuacan,Puebla,
73530,Tepetitlán,Ranchería,Jonotla,Puebla,
73530,Ecatlan,Pueblo,Jonotla,Puebla,
73530,Jonotla,Pueblo,Jonotla,Puebla,
73537,El Arenal,Colonia,Jonotla,Puebla,
73537,San Antonio Rayón,Pueblo,Jonotla,Puebla,
73538,Paso del Jardín,Barrio,Jonotla,Puebla,
73539,Tecpantzingo,Barrio,Jonotla,Puebla,
73540,Zoquiapan,Pueblo,Zoquiapan,Puebla,
73550,Nauzontla,Pueblo,Nauzontla,Puebla,
73550,Talchichil,Colonia,Nauzontla,Puebla,
73550,Nauzontla Primera Sección,Colonia,Nauzontla,Puebla,
73554,San Rafael Axolotla,Barrio,Nauzontla,Puebla,
73556,Guayabal,Ranchería,Nauzontla,Puebla,
73556,La Unión,Ranchería,Nauzontla,Puebla,
73556,Xalaco,Ranchería,Nauzontla,Puebla,
73556,Tepanyehual,Ranchería,Nauzontla,Puebla,
73556,Santa Lucia Atioyan,Ranchería,Nauzontla,Puebla,
73557,Cuahutapehual de Benito Juárez,Ranchería,Nauzontla,Puebla,
73560,Ciudad de Cuetzalan,Pueblo,Cuetzalan del Progreso,Puebla,
73563,Cuichat,Ranchería,Cuetzalan del Progreso,Puebla,
73563,Cuahutamanca,Colonia,Cuetzalan del Progreso,Puebla,
73563,Zuapilaco,Colonia,Cuetzalan del Progreso,Puebla,
73563,Tepetzingo,Ranchería,Cuetzalan del Progreso,Puebla,
73563,Cuamayta,Colonia,Cuetzalan del Progreso,Puebla,
73563,Caxaltepec,Colonia,Cuetzalan del Progreso,Puebla,
73563,Pepextla,Ranchería,Cuetzalan del Progreso,Puebla,
73563,Zacatipan,Pueblo,Cuetzalan del Progreso,Puebla,
73563,Tepango,Ranchería,Cuetzalan del Progreso,Puebla,
73563,Xiloxochico de Rafael Ávila Camacho,Pueblo,Cuetzalan del Progreso,Puebla,
73563,Santiago Yancuitlalpan,Pueblo,Cuetzalan del Progreso,Puebla,
73563,Taxipehuatl,Ranchería,Cuetzalan del Progreso,Puebla,
73563,San Andrés Tzicuilan,Pueblo,Cuetzalan del Progreso,Puebla,
73563,Acaxiloco,Ranchería,Cuetzalan del Progreso,Puebla,
73563,Alahuacapan,Ranchería,Cuetzalan del Progreso,Puebla,
73563,Chicueyaco,Pueblo,Cuetzalan del Progreso,Puebla,
73563,Cuauhtamazaco,Pueblo,Cuetzalan del Progreso,Puebla,
73563,Cuauhtapanaloyan,Pueblo,Cuetzalan del Progreso,Puebla,
73563,Ixtahuata,Pueblo,Cuetzalan del Progreso,Puebla,
73563,Nectepec,Pueblo,Cuetzalan del Progreso,Puebla,
73563,Tenango,Ranchería,Cuetzalan del Progreso,Puebla,
73563,Tepetzalan Tzicuilan,Ranchería,Cuetzalan del Progreso,Puebla,
73563,Tzoquiaco,Ranchería,Cuetzalan del Progreso,Puebla,
73563,Xalpantzingo,Pueblo,Cuetzalan del Progreso,Puebla,
73563,Xaltzinta,Pueblo,Cuetzalan del Progreso,Puebla,
73563,Xochical,Pueblo,Cuetzalan del Progreso,Puebla,
73564,Tacopizacta,Ranchería,Cuetzalan del Progreso,Puebla,
73565,Santa Cruz Tatempa,Ranchería,Cuetzalan del Progreso,Puebla,
73565,Esquimita,Ranchería,Cuetzalan del Progreso,Puebla,
73565,Xocoyolo,Pueblo,Cuetzalan del Progreso,Puebla,
73565,Pahpatapan,Pueblo,Cuetzalan del Progreso,Puebla,
73565,Tenextepec,Pueblo,Cuetzalan del Progreso,Puebla,
73566,Tzinacapan,Pueblo,Cuetzalan del Progreso,Puebla,
73566,Xaltipan,Ranchería,Cuetzalan del Progreso,Puebla,
73566,Yohualichan,Pueblo,Cuetzalan del Progreso,Puebla,
73566,Ayotzinapan,Pueblo,Cuetzalan del Progreso,Puebla,
73566,Cozamalomila,Ranchería,Cuetzalan del Progreso,Puebla,
73566,Kapola,Ranchería,Cuetzalan del Progreso,Puebla,
73566,Limonco,Ranchería,Cuetzalan del Progreso,Puebla,
73566,Pinahuista,Pueblo,Cuetzalan del Progreso,Puebla,
73566,Reyeshogpan de Hidalgo,Pueblo,Cuetzalan del Progreso,Puebla,
73566,Santioapan,Ranchería,Cuetzalan del Progreso,Puebla,
73566,Tacuapan,Pueblo,Cuetzalan del Progreso,Puebla,
73566,Tecoltepec,Pueblo,Cuetzalan del Progreso,Puebla,
73566,Tepetitán Reyeshogpan de Hidalgo,Pueblo,Cuetzalan del Progreso,Puebla,
73566,Tepetzintan,Pueblo,Cuetzalan del Progreso,Puebla,
73566,Tuzamapan (Xiloxochico),Pueblo,Cuetzalan del Progreso,Puebla,
73566,Xalcuahuta,Pueblo,Cuetzalan del Progreso,Puebla,
73570,Ayotoxco de Guerrero,Pueblo,Ayotoxco de Guerrero,Puebla,
73572,Gachupinate,Ejido,Ayotoxco de Guerrero,Puebla,
73573,Copales,Ranchería,Ayotoxco de Guerrero,Puebla,
73573,Uruapan,Ranchería,Ayotoxco de Guerrero,Puebla,
73573,Buenavista,Ejido,Ayotoxco de Guerrero,Puebla,
73575,Cuauhtémoc (Tlacuilolostoc),Ranchería,Ayotoxco de Guerrero,Puebla,
73576,San Francisco Atecacalax,Ranchería,Ayotoxco de Guerrero,Puebla,
73576,La Lagunilla,Ranchería,Ayotoxco de Guerrero,Puebla,
73576,El Nuevo Roble,Ranchería,Ayotoxco de Guerrero,Puebla,
73579,Nanacatepec,Ranchería,Ayotoxco de Guerrero,Puebla,
73579,La Unión,Ranchería,Ayotoxco de Guerrero,Puebla,
73579,San Antonio Metzonapa,Ejido,Ayotoxco de Guerrero,Puebla,
73580,Hueytamalco (Papaloapan),Colonia,Hueytamalco,Puebla,
73580,Xalteno,Colonia,Hueytamalco,Puebla,
73580,Morelos,Colonia,Hueytamalco,Puebla,
73580,Torrecillas (Colón),Ranchería,Hueytamalco,Puebla,
73580,Hueytamalco,Pueblo,Hueytamalco,Puebla,
73580,Tepactipan,Colonia,Hueytamalco,Puebla,
73580,Los Cafetales,Unidad habitacional,Hueytamalco,Puebla,
73580,Agua Zarca,Colonia,Hueytamalco,Puebla,
73581,San Antonio del Sol,Ranchería,Hueytamalco,Puebla,
73583,El Carmen,Ranchería,Hueytamalco,Puebla,
73583,Tenexate,Pueblo,Hueytamalco,Puebla,
73583,Tenexapa de Azueta,Pueblo,Hueytamalco,Puebla,
73584,Montecelli,Ranchería,Hueytamalco,Puebla,
73584,La Virgen,Colonia,Hueytamalco,Puebla,
73584,El Mirador (Mirador Tenexapa),Ranchería,Hueytamalco,Puebla,
73584,Solórzano,Ranchería,Hueytamalco,Puebla,
73584,San Ángel Cuauxocota,Pueblo,Hueytamalco,Puebla,
73584,El Paraíso,Unidad habitacional,Hueytamalco,Puebla,
73584,5 de Mayo,Colonia,Hueytamalco,Puebla,
73584,Cerro Tajitepec,Ranchería,Hueytamalco,Puebla,
73584,Dos Ríos Viejo,Rancho,Hueytamalco,Puebla,
73584,Vega Chica,Ranchería,Hueytamalco,Puebla,
73584,Vega de Montecelli (El Aguilar),Ranchería,Hueytamalco,Puebla,
73585,El Progreso,Pueblo,Hueytamalco,Puebla,
73585,Palmagtitán,Ranchería,Hueytamalco,Puebla,
73585,Zompanico,Ranchería,Hueytamalco,Puebla,
73585,Loma Alta,Ranchería,Hueytamalco,Puebla,
73585,Del Valle,Colonia,Hueytamalco,Puebla,
73585,San Ignacio del Progreso,Ranchería,Hueytamalco,Puebla,
73586,Atehuetzin,Pueblo,Hueytamalco,Puebla,
73586,El Pueblillo,Colonia,Hueytamalco,Puebla,
73586,Tepozoteco,Colonia,Hueytamalco,Puebla,
73586,Paxta,Ranchería,Hueytamalco,Puebla,
73586,Lomas de Arena,Ranchería,Hueytamalco,Puebla,
73586,Tilapa,Ranchería,Hueytamalco,Puebla,
73587,Conta,Ranchería,Hueytamalco,Puebla,
73587,Ejido Hueytamalco,Ranchería,Hueytamalco,Puebla,
73587,Limonateno Grande,Colonia,Hueytamalco,Puebla,
73587,La Esperanza (Limonateno Chico),Colonia,Hueytamalco,Puebla,
73587,Mecatépetl,Ranchería,Hueytamalco,Puebla,
73587,El Mohón,Ranchería,Hueytamalco,Puebla,
73588,Limontitán Grande,Pueblo,Hueytamalco,Puebla,
73588,Teteyahualco,Ranchería,Hueytamalco,Puebla,
73588,Llagostera,Ranchería,Hueytamalco,Puebla,
73588,Tlacuilolapa,Ranchería,Hueytamalco,Puebla,
73588,Limontitán Chico,Ranchería,Hueytamalco,Puebla,
73588,Puente de Palo,Ranchería,Hueytamalco,Puebla,
73588,El Edén,Colonia,Hueytamalco,Puebla,
73588,5 de Julio,Colonia,Hueytamalco,Puebla,
73588,Las Palmas,Colonia,Hueytamalco,Puebla,
73588,La Cruz,Colonia,Hueytamalco,Puebla,
73588,Tacotalpa,Colonia,Hueytamalco,Puebla,
73588,Tonalmeyoco,Colonia,Hueytamalco,Puebla,
73588,El Anayal,Colonia,Hueytamalco,Puebla,
73588,El Mangal,Ranchería,Hueytamalco,Puebla,
73588,Manlio Fabio Altamirano,Colonia,Hueytamalco,Puebla,
73588,La Llave,Colonia,Hueytamalco,Puebla,
73588,San Luis,Colonia,Hueytamalco,Puebla,
73588,Las Margaritas,Colonia,Hueytamalco,Puebla,
73589,Amatetel,Ranchería,Hueytamalco,Puebla,
73589,Ayahualo,Ranchería,Hueytamalco,Puebla,
73589,San Carlos,Ranchería,Hueytamalco,Puebla,
73589,Rancho Viejo,Ranchería,Hueytamalco,Puebla,
73589,Corral Viejo,Ranchería,Hueytamalco,Puebla,
73589,Tacuba,Ranchería,Hueytamalco,Puebla,
73589,La Garita,Ranchería,Hueytamalco,Puebla,
73590,Copales,Ranchería,Acateno,Puebla,
73590,Palo Gacho,Ranchería,Acateno,Puebla,
73590,San José Acateno,Pueblo,Acateno,Puebla,
73590,Anáhuac,Colonia,Acateno,Puebla,
73590,Roberto Esperón,Colonia,Acateno,Puebla,
73590,Niños Héroes,Colonia,Acateno,Puebla,
73590,Lomas de Mirador,Colonia,Acateno,Puebla,
73590,Libertad,Colonia,Acateno,Puebla,
73591,Jiliapan,Ranchería,Acateno,Puebla,
73592,Tierra Nueva,Ejido,Acateno,Puebla,
73593,Cerro de Palmartepec,Ranchería,Acateno,Puebla,
73593,La Pileta,Ranchería,Acateno,Puebla,
73593,Coyoles de la Vega,Ranchería,Acateno,Puebla,
73593,El Aguacate,Ranchería,Acateno,Puebla,
73593,El Fortín,Ranchería,Acateno,Puebla,
73593,La Cárcel,Ranchería,Acateno,Puebla,
73593,La Poderosa,Ranchería,Acateno,Puebla,
73593,La Reforma,Ranchería,Acateno,Puebla,
73593,Santa Cruz Buenavista,Ranchería,Acateno,Puebla,
73593,Sotero,Ranchería,Acateno,Puebla,
73593,Tonalapa,Ranchería,Acateno,Puebla,
73594,Cantarranas,Ranchería,Acateno,Puebla,
73594,Dos Arroyos,Ranchería,Acateno,Puebla,
73594,El Girasol,Ranchería,Acateno,Puebla,
73594,El Huarache,Ranchería,Acateno,Puebla,
73594,El Uvero,Ranchería,Acateno,Puebla,
73594,La Soledad,Ranchería,Acateno,Puebla,
73594,Loma de la Cruz,Ranchería,Acateno,Puebla,
73594,Monte Limpio,Ranchería,Acateno,Puebla,
73594,San Manuel,Ranchería,Acateno,Puebla,
73594,Tres Marías,Ranchería,Acateno,Puebla,
73595,Arroyo Blanco,Ranchería,Acateno,Puebla,
73595,El Guayabal,Ranchería,Acateno,Puebla,
73595,Ampliación Tilapa Ejido,Ranchería,Acateno,Puebla,
73595,Arenales,Ranchería,Acateno,Puebla,
73595,Arizona,Ranchería,Acateno,Puebla,
73595,Atalpa,Ranchería,Acateno,Puebla,
73595,Cerro de Acateno,Ranchería,Acateno,Puebla,
73595,Coyoles,Ranchería,Acateno,Puebla,
73595,Copalillo,Ejido,Acateno,Puebla,
73595,Palo Gacho,Ejido,Acateno,Puebla,
73595,El Aguilar,Ranchería,Acateno,Puebla,
73595,El Palenque,Ranchería,Acateno,Puebla,
73595,El Reparo,Ranchería,Acateno,Puebla,
73595,La Esperanza,Ranchería,Acateno,Puebla,
73595,La Higuera,Ranchería,Acateno,Puebla,
73595,Río Verde,Ranchería,Acateno,Puebla,
73595,San José Acateno,Ranchería,Acateno,Puebla,
73595,Tepalcatzin,Ranchería,Acateno,Puebla,
73596,Ayoteaco,Ranchería,Acateno,Puebla,
73596,Coapal Chico,Ranchería,Acateno,Puebla,
73596,Coapal Grande,Ranchería,Acateno,Puebla,
73596,La Nueva Esperanza,Ranchería,Acateno,Puebla,
73596,Plan de María,Ranchería,Acateno,Puebla,
73596,Zanzontla,Ranchería,Acateno,Puebla,
73596,Zonquimixtla,Ranchería,Acateno,Puebla,
73597,Dos Aguas,Ranchería,Acateno,Puebla,
73597,Ayones,Ranchería,Acateno,Puebla,
73597,Buenos Aires,Ranchería,Acateno,Puebla,
73597,Cojolites,Ranchería,Acateno,Puebla,
73597,Dos Caminos,Ranchería,Acateno,Puebla,
73597,El Tamarindo,Ranchería,Acateno,Puebla,
73597,La Cantina,Ranchería,Acateno,Puebla,
73597,La Palma,Ranchería,Acateno,Puebla,
73597,La Purísima,Ranchería,Acateno,Puebla,
73597,Tzontecomapa,Ranchería,Acateno,Puebla,
73597,Zanja Mala,Ranchería,Acateno,Puebla,
73598,Cedro Viejo,Ranchería,Acateno,Puebla,
73598,Chichicazapan,Ranchería,Acateno,Puebla,
73598,Insurgentes,Ejido,Acateno,Puebla,
73598,El Carmen,Ranchería,Acateno,Puebla,
73598,El Ocotillo,Ranchería,Acateno,Puebla,
73598,El Recuerdo (La Huastequilla),Ranchería,Acateno,Puebla,
73598,La Fábrica,Ranchería,Acateno,Puebla,
73598,La Laja,Ranchería,Acateno,Puebla,
73598,Mundo Nuevo,Ranchería,Acateno,Puebla,
73598,Nuevo,Ranchería,Acateno,Puebla,
73598,Saltillo,Ranchería,Acateno,Puebla,
73598,Santa Elvira,Ranchería,Acateno,Puebla,
73598,Valle de San Luis,Ranchería,Acateno,Puebla,
73600,Tepizila (Primera Sección),Ranchería,Cuautempan,Puebla,
73600,Ahuatlán,Colonia,Cuautempan,Puebla,
73600,Hueytentan,Pueblo,Cuautempan,Puebla,
73600,Ixtolco de Morelos,Pueblo,Cuautempan,Puebla,
73600,San Esteban Cuautempan,Pueblo,Cuautempan,Puebla,
73610,Totomoxtla,Pueblo,Cuautempan,Puebla,
73611,Tenepanigia,Barrio,Cuautempan,Puebla,
73613,Tlapacholoya,Barrio,Cuautempan,Puebla,
73614,Cerro Verde (Ejecatepeco),Ranchería,Cuautempan,Puebla,
73615,Vista Hermosa,Ranchería,Cuautempan,Puebla,
73615,Tecapagco,Barrio,Cuautempan,Puebla,
73620,Aquixtla,Pueblo,Aquixtla,Puebla,
73620,Cuautieco,Ranchería,Aquixtla,Puebla,
73620,El Terrero,Ranchería,Aquixtla,Puebla,
73621,Tlachiapa,Ranchería,Aquixtla,Puebla,
73621,Ecapactla,Ranchería,Aquixtla,Puebla,
73625,Atexcac,Ranchería,Aquixtla,Puebla,
73625,Pachuquilla,Ranchería,Aquixtla,Puebla,
73625,Tlacomulco,Ranchería,Aquixtla,Puebla,
73625,Tlacuitlapa,Ranchería,Aquixtla,Puebla,
73630,Ayocuantla,Ranchería,Aquixtla,Puebla,
73631,Atecoxco,Ranchería,Aquixtla,Puebla,
73631,La Loma,Ranchería,Aquixtla,Puebla,
73633,Tlaltempa,Ranchería,Aquixtla,Puebla,
73635,Cuautolanico,Ranchería,Aquixtla,Puebla,
73635,Chichicaxtla,Ranchería,Aquixtla,Puebla,
73637,San Alfonso,Ranchería,Aquixtla,Puebla,
73637,Coayuca,Pueblo,Aquixtla,Puebla,
73638,Chaucingo,Ranchería,Aquixtla,Puebla,
73638,Chignahuacingo,Congregación,Aquixtla,Puebla,
73640,Llano Grande,Colonia,Tetela de Ocampo,Puebla,
73640,Tetela de Ocampo,Pueblo,Tetela de Ocampo,Puebla,
73640,Zoyatitla,Barrio,Tetela de Ocampo,Puebla,
73640,La Cañada,Barrio,Tetela de Ocampo,Puebla,
73640,La Soledad,Barrio,Tetela de Ocampo,Puebla,
73640,Tamuanco,Colonia,Tetela de Ocampo,Puebla,
73644,Tetelco,Barrio,Tetela de Ocampo,Puebla,
73645,La Lagunilla,Ranchería,Tetela de Ocampo,Puebla,
73645,Xaltatempa de Lucas,Pueblo,Tetela de Ocampo,Puebla,
73645,Xilitetitla,Barrio,Tetela de Ocampo,Puebla,
73647,San Nicolás (Cuarta Sección),Barrio,Tetela de Ocampo,Puebla,
73647,San Nicolás,Barrio,Tetela de Ocampo,Puebla,
73650,San Martín (El Llano),Colonia,Tetela de Ocampo,Puebla,
73650,San Vicente,Colonia,Tetela de Ocampo,Puebla,
73650,Buenavista,Colonia,Tetela de Ocampo,Puebla,
73650,Nanahuacingo,Colonia,Tetela de Ocampo,Puebla,
73650,Las Besanas,Colonia,Tetela de Ocampo,Puebla,
73650,Tonalapa,Pueblo,Tetela de Ocampo,Puebla,
73654,Puente Seco,Colonia,Tetela de Ocampo,Puebla,
73654,Acatlán,Colonia,Tetela de Ocampo,Puebla,
73654,Cuapancingo,Barrio,Tetela de Ocampo,Puebla,
73654,Zontecomapan,Ranchería,Tetela de Ocampo,Puebla,
73655,Tototzinapan,Ranchería,Tetela de Ocampo,Puebla,
73655,Talican,Colonia,Tetela de Ocampo,Puebla,
73655,Cuautacomulco,Ranchería,Tetela de Ocampo,Puebla,
73655,Zacatepec (Los Nogales),Colonia,Tetela de Ocampo,Puebla,
73655,Tateno,Colonia,Tetela de Ocampo,Puebla,
73655,Cagcapola,Ranchería,Tetela de Ocampo,Puebla,
73655,Benito Juárez,Barrio,Tetela de Ocampo,Puebla,
73655,Omatepetl,Pueblo,Tetela de Ocampo,Puebla,
73655,Taxco,Barrio,Tetela de Ocampo,Puebla,
73656,José María Morelos,Barrio,Tetela de Ocampo,Puebla,
73656,Tecuanta,Barrio,Tetela de Ocampo,Puebla,
73657,Rancho Viejo,Barrio,Tetela de Ocampo,Puebla,
73658,Tilapa,Barrio,Tetela de Ocampo,Puebla,
73659,Barranca Fría,Colonia,Tetela de Ocampo,Puebla,
73659,Alvaresco,Ranchería,Tetela de Ocampo,Puebla,
73659,Muyuapan,Ranchería,Tetela de Ocampo,Puebla,
73659,Ocoyohualulco,Ranchería,Tetela de Ocampo,Puebla,
73659,Capuluaque,Barrio,Tetela de Ocampo,Puebla,
73659,San José,Barrio,Tetela de Ocampo,Puebla,
73659,Zitalcuautla,Barrio,Tetela de Ocampo,Puebla,
73660,Cuauximaloyan,Barrio,Xochiapulco,Puebla,
73661,Atzalán,Barrio,Xochiapulco,Puebla,
73663,Yautetelco,Barrio,Xochiapulco,Puebla,
73663,Ignacio Zaragoza,Barrio,Xochiapulco,Puebla,
73663,San José,Barrio,Xochiapulco,Puebla,
73663,Cuautamanis,Barrio,Xochiapulco,Puebla,
73663,Cuauhtecomaco,Barrio,Xochiapulco,Puebla,
73665,Cinco de Mayo,Pueblo,Xochiapulco,Puebla,
73665,Tercera Sección,Barrio,Xochiapulco,Puebla,
73665,Segunda Sección,Barrio,Xochiapulco,Puebla,
73665,Primera Sección,Barrio,Xochiapulco,Puebla,
73666,La Manzanilla,Barrio,Xochiapulco,Puebla,
73666,Cruztatzalán,Barrio,Xochiapulco,Puebla,
73666,Las Majadas,Barrio,Xochiapulco,Puebla,
73666,Tahuixticpactampa (Tatampa),Barrio,Xochiapulco,Puebla,
73667,Xaltampa,Barrio,Xochiapulco,Puebla,
73667,Zapotán de Xahuanteno,Barrio,Xochiapulco,Puebla,
73667,Barrio Nuevo,Barrio,Xochiapulco,Puebla,
73667,Xochitonal,Barrio,Xochiapulco,Puebla,
73667,Tepoztán,Barrio,Xochiapulco,Puebla,
73667,Ixehuaco,Barrio,Xochiapulco,Puebla,
73670,La Rosa de Castilla,Colonia,Xochiapulco,Puebla,
73674,Tequextecoyan,Barrio,Xochiapulco,Puebla,
73674,Zompanteco,Barrio,Xochiapulco,Puebla,
73680,Santa Cruz Xaltetela,Barrio,Zacapoaxtla,Puebla,
73680,Zacapoaxtla Centro,Colonia,Zacapoaxtla,Puebla,
73680,Comaltepec,Barrio,Zacapoaxtla,Puebla,
73680,Los Cristales,Colonia,Zacapoaxtla,Puebla,
73680,Texpilco,Barrio,Zacapoaxtla,Puebla,
73680,La Cortadura,Colonia,Zacapoaxtla,Puebla,
73680,La Concordia,Colonia,Zacapoaxtla,Puebla,
73681,Las Lomas,Barrio,Zacapoaxtla,Puebla,
73683,Tatzcuala,Barrio,Zacapoaxtla,Puebla,
73684,El Progreso,Barrio,Zacapoaxtla,Puebla,
73684,Cohuatzalpan,Barrio,Zacapoaxtla,Puebla,
73685,Nexpanateno,Colonia,Zacapoaxtla,Puebla,
73685,Ahuatepec,Barrio,Zacapoaxtla,Puebla,
73685,La Cañada,Barrio,Zacapoaxtla,Puebla,
73685,San Carlos,Barrio,Zacapoaxtla,Puebla,
73685,Los Cristales (Talican),Colonia,Zacapoaxtla,Puebla,
73685,Apulco,Barrio,Zacapoaxtla,Puebla,
73685,San Francisco Zacapexpan,Barrio,Zacapoaxtla,Puebla,
73686,Ahuacatlán,Pueblo,Zacapoaxtla,Puebla,
73686,Colos,Barrio,Zacapoaxtla,Puebla,
73687,San Juan Tahitic,Barrio,Zacapoaxtla,Puebla,
73687,Xochitepec,Barrio,Zacapoaxtla,Puebla,
73687,Tepoxac,Barrio,Zacapoaxtla,Puebla,
73687,Ocotlán,Barrio,Zacapoaxtla,Puebla,
73687,Moragco,Barrio,Zacapoaxtla,Puebla,
73687,Xilita,Barrio,Zacapoaxtla,Puebla,
73688,Xalacapan,Pueblo,Zacapoaxtla,Puebla,
73689,Xaltipac,Barrio,Zacapoaxtla,Puebla,
73689,La Ermita,Barrio,Zacapoaxtla,Puebla,
73689,Los Manzanos,Colonia,Zacapoaxtla,Puebla,
73689,Jardín de los Volcanes,Barrio,Zacapoaxtla,Puebla,
73689,Insurgentes,Barrio,Zacapoaxtla,Puebla,
73689,Calcahualco,Barrio,Zacapoaxtla,Puebla,
73690,Jilotepec,Barrio,Zacapoaxtla,Puebla,
73691,La Libertad,Barrio,Zacapoaxtla,Puebla,
73692,Cuacuilco,Barrio,Zacapoaxtla,Puebla,
73692,Yanhuicapan,Barrio,Zacapoaxtla,Puebla,
73693,Tatoxcac,Barrio,Zacapoaxtla,Puebla,
73694,El Molino,Ejido,Zacapoaxtla,Puebla,
73694,Atacpan,Pueblo,Zacapoaxtla,Puebla,
73694,Independencia (Xiuteno),Barrio,Zacapoaxtla,Puebla,
73694,Héroes del Cinco de Mayo,Barrio,Zacapoaxtla,Puebla,
73694,Nexticapan,Pueblo,Zacapoaxtla,Puebla,
73697,Ixtacapan,Ejido,Zacapoaxtla,Puebla,
73697,San José Buena Vista,Barrio,Zacapoaxtla,Puebla,
73697,Texocoyohuac,Barrio,Zacapoaxtla,Puebla,
73697,Francisco I. Madero,Barrio,Zacapoaxtla,Puebla,
73698,San Rafael,Barrio,Zacapoaxtla,Puebla,
73698,Mazapa,Barrio,Zacapoaxtla,Puebla,
73698,Gonzalo Bautista,Barrio,Zacapoaxtla,Puebla,
73700,Santa Anita,Colonia,Zaragoza,Puebla,
73700,Xalehuala,Colonia,Zaragoza,Puebla,
73700,El Porvenir,Colonia,Zaragoza,Puebla,
73700,Acuaco,Colonia,Zaragoza,Puebla,
73700,Las Trancas,Pueblo,Zaragoza,Puebla,
73700,Zaragoza,Pueblo,Zaragoza,Puebla,
73702,San José Buenavista,Colonia,Zaragoza,Puebla,
73703,Morelos,Pueblo,Zaragoza,Puebla,
73720,Cruz de León,Ranchería,Ixtacamaxtitlán,Puebla,
73720,Ixtacamaxtitlán,Pueblo,Ixtacamaxtitlán,Puebla,
73720,Tepecuahuixco (El Llanete),Ranchería,Ixtacamaxtitlán,Puebla,
73721,Ahuateno,Ranchería,Ixtacamaxtitlán,Puebla,
73722,Calpanería Atezquilla,Pueblo,Ixtacamaxtitlán,Puebla,
73722,Lagunilla Pedernales,Pueblo,Ixtacamaxtitlán,Puebla,
73722,Texocotla,Ranchería,Ixtacamaxtitlán,Puebla,
73722,Atexquilla Cuapazola,Pueblo,Ixtacamaxtitlán,Puebla,
73722,Iliyucan,Ranchería,Ixtacamaxtitlán,Puebla,
73722,Pedernales,Ranchería,Ixtacamaxtitlán,Puebla,
73723,San Antonio de los Pinos,Ranchería,Ixtacamaxtitlán,Puebla,
73723,El Capulín Ocojala,Ranchería,Ixtacamaxtitlán,Puebla,
73723,Tiloxtoc,Ranchería,Ixtacamaxtitlán,Puebla,
73724,Texocuixpan,Pueblo,Ixtacamaxtitlán,Puebla,
73725,Xocoxiutla,Pueblo,Ixtacamaxtitlán,Puebla,
73726,La Mesa,Ranchería,Ixtacamaxtitlán,Puebla,
73726,Santa María Zotoltepec,Ranchería,Ixtacamaxtitlán,Puebla,
73730,Tuligtic,Ranchería,Ixtacamaxtitlán,Puebla,
73730,Vista Hermosa de Lázaro Cárdenas,Ranchería,Ixtacamaxtitlán,Puebla,
73732,Cuatexmola (Xonacatitla),Pueblo,Ixtacamaxtitlán,Puebla,
73732,Agua Zarca,Ranchería,Ixtacamaxtitlán,Puebla,
73732,Cristalaco,Ranchería,Ixtacamaxtitlán,Puebla,
73734,Huixcolotla,Ranchería,Ixtacamaxtitlán,Puebla,
73734,Tlajomulco,Ranchería,Ixtacamaxtitlán,Puebla,
