d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad
25775,Loma Verde,Fraccionamiento,Monclova,Coahuila de Zaragoza,Monclova
25776,Santiago de la Monclova,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25776,Fraccionamiento 288,Fraccionamiento,Monclova,Coahuila de Zaragoza,Monclova
25776,El Roble,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25776,La Amistad,Fraccionamiento,Monclova,Coahuila de Zaragoza,Monclova
25776,Aguilar 3er Sector,Fraccionamiento,Monclova,Coahuila de Zaragoza,Monclova
25777,Libertad,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25780,Calderón,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25780,Miguel Ramos Arizpe,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25780,Estación Fierro (Fierro),Colonia,Monclova,Coahuila de Zaragoza,Monclova
25780,Carmen Serdán,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25785,Curva de Juan Sanchez,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25790,Las Villas,Fraccionamiento,Monclova,Coahuila de Zaragoza,Monclova
25790,Vicente Armendariz,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25790,Asturias,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25790,Burócratas,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25790,Eva Sámano de Lopez Mateos,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25790,Francisco I Madero,Fraccionamiento,Monclova,Coahuila de Zaragoza,Monclova
25790,Loma Linda,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25790,Monclova,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25790,Obrera Norte,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25790,Obrera Sur,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25790,Rogelio Montemayor Segui,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25790,Carlos Salinas de Gortari,Fraccionamiento,Monclova,Coahuila de Zaragoza,Monclova
25790,Industrial Sur,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25790,Obrera Sur Sector II,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25790,Obrera Sur Sector III,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25790,Colinas de Santiago,Fraccionamiento,Monclova,Coahuila de Zaragoza,Monclova
25790,Guadalupe Camarillo,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25793,Patricia Blizzard de Paez,Fraccionamiento,Monclova,Coahuila de Zaragoza,Monclova
25793,Santa Eulalia,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25793,Villarreal,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25796,Otilio Montaño,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25796,Las Esperanzas,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25796,Los Álamos,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25796,Mezquital del Valle,Fraccionamiento,Monclova,Coahuila de Zaragoza,Monclova
25796,Praderas del Sur 3er Sector,Fraccionamiento,Monclova,Coahuila de Zaragoza,Monclova
25799,Praderas del Sur,Colonia,Monclova,Coahuila de Zaragoza,Monclova
25800,San Antonio (Nuevo Paraíso),Colonia,Frontera,Coahuila de Zaragoza,
25800,La Cruz,Ejido,Frontera,Coahuila de Zaragoza,
25800,Ocho de Enero,Ejido,Frontera,Coahuila de Zaragoza,
25802,Nuevo Poblado de Fresnillo (Fresnillo),Ejido,Frontera,Coahuila de Zaragoza,
25802,Fracción Ejidal Pozuelos de Abajo,Ejido,Frontera,Coahuila de Zaragoza,
25803,8 de Enero,Ejido,Frontera,Coahuila de Zaragoza,
25804,Pozuelos de Abajo,Ejido,Frontera,Coahuila de Zaragoza,
25805,El Borrego (Pueblo Nuevo),Colonia,Frontera,Coahuila de Zaragoza,
25810,Doctor Esteban Martínez,Colonia,Frontera,Coahuila de Zaragoza,
25810,San Antonio,Fraccionamiento,Frontera,Coahuila de Zaragoza,
25815,La Polka 1,Zona federal,Frontera,Coahuila de Zaragoza,
25820,Pozuelos de Arriba,Ejido,Frontera,Coahuila de Zaragoza,
25823,La Mota,Ranchería,Frontera,Coahuila de Zaragoza,
25836,Las Higueras,Ejido,Monclova,Coahuila de Zaragoza,
25843,La Cola de Agua,Ranchería,Monclova,Coahuila de Zaragoza,
25844,El Oro (Nuevo Poblado el Oro),Pueblo,Monclova,Coahuila de Zaragoza,
25844,La Coma,Ranchería,Monclova,Coahuila de Zaragoza,
25845,Carrizalejo,Ranchería,Monclova,Coahuila de Zaragoza,
25845,Capichola,Ranchería,Monclova,Coahuila de Zaragoza,
25846,Las Flores,Ejido,Monclova,Coahuila de Zaragoza,
25847,El Oro,Ejido,Monclova,Coahuila de Zaragoza,
25850,Santa Rosa,Ranchería,Monclova,Coahuila de Zaragoza,
25851,Salitrillos (Yucatán),Ranchería,Monclova,Coahuila de Zaragoza,
25853,El Mimbre,Ranchería,Monclova,Coahuila de Zaragoza,
25853,El Bragado,Ranchería,Monclova,Coahuila de Zaragoza,
25855,La Mota,Ejido,Monclova,Coahuila de Zaragoza,
25860,Las Quintas,Colonia,Monclova,Coahuila de Zaragoza,
25865,El Rubio,Ejido,Monclova,Coahuila de Zaragoza,
25865,San Antonio (California),Granja,Monclova,Coahuila de Zaragoza,
25866,Hacienda Real,Fraccionamiento,Monclova,Coahuila de Zaragoza,
25866,San Pablo,Ejido,Monclova,Coahuila de Zaragoza,
25870,Castaños Centro,Colonia,Castaños,Coahuila de Zaragoza,Castaños
25870,Independencia,Colonia,Castaños,Coahuila de Zaragoza,Castaños
25870,California,Colonia,Castaños,Coahuila de Zaragoza,Castaños
25870,Emiliano Zapata,Colonia,Castaños,Coahuila de Zaragoza,Castaños
25870,Héroes del 47,Colonia,Castaños,Coahuila de Zaragoza,Castaños
25870,Libertad,Colonia,Castaños,Coahuila de Zaragoza,Castaños
25870,Venustiano Carranza,Colonia,Castaños,Coahuila de Zaragoza,Castaños
25870,21 de Marzo,Fraccionamiento,Castaños,Coahuila de Zaragoza,Castaños
25870,San José,Fraccionamiento,Castaños,Coahuila de Zaragoza,Castaños
25870,Santa Cecilia,Fraccionamiento,Castaños,Coahuila de Zaragoza,Castaños
25870,Colinas Independencia,Fraccionamiento,Castaños,Coahuila de Zaragoza,Castaños
25870,Villas de Guadalupe,Fraccionamiento,Castaños,Coahuila de Zaragoza,Castaños
25873,Bocatoche (Las Pompas),Ejido,Castaños,Coahuila de Zaragoza,
25874,El Granjeno,Ejido,Castaños,Coahuila de Zaragoza,
25875,Dolomita [Estación],Paraje,Castaños,Coahuila de Zaragoza,
25876,Palo Blanco,Ejido,Castaños,Coahuila de Zaragoza,
25877,Soledad,Ejido,Castaños,Coahuila de Zaragoza,
25877,Leñadero (La Soledad),Ejido,Castaños,Coahuila de Zaragoza,
25878,El Zago (Loma Bola),Ejido,Castaños,Coahuila de Zaragoza,
25879,Estación Valle Bocatoche,Paraje,Castaños,Coahuila de Zaragoza,
25880,Baján (Estación Baján),Paraje,Castaños,Coahuila de Zaragoza,
25884,San Isidro,Ranchería,Castaños,Coahuila de Zaragoza,
25884,San Lorenzo,Ejido,Castaños,Coahuila de Zaragoza,
25885,Presa Rodríguez,Ejido,Castaños,Coahuila de Zaragoza,
25886,La Gloria,Ejido,Castaños,Coahuila de Zaragoza,
25887,Providencia,Ranchería,Castaños,Coahuila de Zaragoza,
25890,La Joya,Ejido,Castaños,Coahuila de Zaragoza,
25893,Acámbaro de Arriba (Nuevo Acámbaro),Ejido,Castaños,Coahuila de Zaragoza,
25894,Espinazo,Colonia,Castaños,Coahuila de Zaragoza,
25895,Santa Teresa,Ejido,Castaños,Coahuila de Zaragoza,
25896,Dolores,Ejido,Castaños,Coahuila de Zaragoza,
25897,La Bolita,Ejido,Castaños,Coahuila de Zaragoza,
25900,Ramos Arizpe Centro,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Hacienda de las Flores,Zona comercial,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,La Estación,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Residencial Palmeras,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Real del Valle,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Valle de los Pinos,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Lomas de Villasol,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Valparaíso,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,El Baratillo,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,La Esmeralda,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,La Tenería,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Girón de Castro,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Lázaro Cárdenas,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,El Escorial,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,El Mirador,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Analco,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,La Palma,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Anacahuita,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Peña Alta,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,La Ciénega,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Subdivición Girón de Castro,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,El Cura,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Armillita,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Cañadas del Mirador,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,El Cactus,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Jardines de Analco,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Santa Luz Analco,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Valle Poniente,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Privada Esmeralda,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Parajes del Valle,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Villa Sol,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Ampliación la Ciénega,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25902,Urbivilla del Real,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Rincón del Valle,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Lomas del Valle II,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Industrial 360 2da Etapa,Zona industrial,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Jardín,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Año de Juárez,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,San Antonio,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Eulalio Gutiérrez,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Capellanía,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Del Bosque,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,La Hacienda,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Loma Linda,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Molinos del Rey,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Nuevo Ramos Arizpe,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Fidel Velázquez,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Torremolinos,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Parque Industrial Ramos Arizpe,Zona industrial,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Parque Industrial Santa María,Zona industrial,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,El Capitán,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,La Ermita,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Alameda,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Villamagna,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Santa María,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Villas de Santa María,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Lomas del Valle,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25903,Privadas el Campanario,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,La Gran Hacienda,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Sierra Morena,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,San Fernando,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Arborea,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Alyssa,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Valle de Fontanna,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Cerrito de La Cruz,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,La Nogalera,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Villas del Nogalar,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Revolución Mexicana,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Guanajuato de Arriba,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Guanajuato de Abajo,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,El Ranchito,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Huerta Vieja,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Manantiales del Valle,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Blanca Esthela,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Rincón Blanca Esthela,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Santos Saucedo,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Elsa Hernandez,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Del Valle,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,La Soledad,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Parque Industrial FINSA,Zona industrial,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Quinta Manantiales,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Portales,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Manantiales del Bosque,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Santa Fe,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Villa Alta,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Balcones de Santa Fe,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Portal las Palomas,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25904,Bonterra,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25905,Ramos Arizpe Industrial Park,Zona industrial,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25905,VYNMSA Ramos Arizpe Industrial Park Sector II,Zona industrial,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25905,Los Cedros,Colonia,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25905,Parajes de los Pinos,Fraccionamiento,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25908,Parque Industrial Amistad Aeropuerto,Zona industrial,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25908,Corredor Industrial Insignia,Zona industrial,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25908,Micro Parque Industrial Aeropuerto,Zona industrial,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25909,Aeropuerto Ramos Arizpe (Plan de Guadalupe),Aeropuerto,Ramos Arizpe,Coahuila de Zaragoza,Ramos Arizpe
25910,San Francisco,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25910,Paredón,Pueblo,Ramos Arizpe,Coahuila de Zaragoza,
25913,Luna (Carlos Pereyra),Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25913,El Coyote,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25913,Anhelo,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25914,San Juan de Amargos,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25914,Amargos,Paraje,Ramos Arizpe,Coahuila de Zaragoza,
25914,La Leona,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25915,San Ignacio,Barrio,Ramos Arizpe,Coahuila de Zaragoza,
25915,El Panal,Ranchería,Ramos Arizpe,Coahuila de Zaragoza,
25915,Alto de Norias (El Nuevo Alto de Norias),Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25915,Las Norias,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25915,Fraustro [Estación],Paraje,Ramos Arizpe,Coahuila de Zaragoza,
25915,Fraustro,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25916,El Pelillal,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25916,Las Esperanzas,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25917,La Popa,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25917,Estación Reata (General Coss),Paraje,Ramos Arizpe,Coahuila de Zaragoza,
25917,Tanque Tuxtepec,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25918,Nacapa (Nuevo Nacapa),Rancho,Ramos Arizpe,Coahuila de Zaragoza,
25918,Nuevo Nacapa,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25925,Lázaro Cárdenas (El Edén),Ranchería,Ramos Arizpe,Coahuila de Zaragoza,
25925,San Felipe,Rancho,Ramos Arizpe,Coahuila de Zaragoza,
25925,La Gamuza,Rancho,Ramos Arizpe,Coahuila de Zaragoza,
25925,Mesita de León (Granadillo),Ranchería,Ramos Arizpe,Coahuila de Zaragoza,
25925,El Barril,Ranchería,Ramos Arizpe,Coahuila de Zaragoza,
25925,Higo (La Norita),Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25927,San Miguel,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25927,El Ojito (Estación Sauceda),Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25927,La Tortuga,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25927,Cosme,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25927,El Ojito,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25927,La Sauceda (El Tanque),Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25929,La Paloma,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25930,La Cañada,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25930,San Lucas,Rancho,Ramos Arizpe,Coahuila de Zaragoza,
25930,San Juan Bautista,Rancho,Ramos Arizpe,Coahuila de Zaragoza,
25930,Estación Zertuche,Paraje,Ramos Arizpe,Coahuila de Zaragoza,
25930,San José de los Nuncios,Ranchería,Ramos Arizpe,Coahuila de Zaragoza,
25930,Landeros,Ranchería,Ramos Arizpe,Coahuila de Zaragoza,
25932,Santa Cruz,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25932,Santa Rita del Muerto,Rancho,Ramos Arizpe,Coahuila de Zaragoza,
25932,El Realito,Rancho,Ramos Arizpe,Coahuila de Zaragoza,
25932,Rancho Nuevo,Rancho,Ramos Arizpe,Coahuila de Zaragoza,
25932,San Antonio de Acatita,Colonia,Ramos Arizpe,Coahuila de Zaragoza,
25932,San Juan de la Sauceda,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25933,San Gregorio (Comunidad San Gregorio),Rancho,Ramos Arizpe,Coahuila de Zaragoza,
25933,Santa María (Santa María del Rosario),Hacienda,Ramos Arizpe,Coahuila de Zaragoza,
25933,El Barrial,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25933,La Virgen,Rancho,Ramos Arizpe,Coahuila de Zaragoza,
25933,San Francisco de los Desmontes,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25933,El Tanque (Tanque Viejo),Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25933,Las Encinas,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25933,Santo Domingo,Colonia,Ramos Arizpe,Coahuila de Zaragoza,
25933,Higueras,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25933,Ojo Caliente,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25934,Mesón del Norte,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25934,San Antonio de Encinas,Pueblo,Ramos Arizpe,Coahuila de Zaragoza,
25934,La Agüita del Rosario,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25934,La Campana,Ranchería,Ramos Arizpe,Coahuila de Zaragoza,
25934,San Miguel,Colonia,Ramos Arizpe,Coahuila de Zaragoza,
25934,El Pantano,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25935,Hipólito,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25936,Cañada Ancha,Colonia,Ramos Arizpe,Coahuila de Zaragoza,
25936,San Martín (Doce de Diciembre),Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25936,Las Imágenes,Rancho,Ramos Arizpe,Coahuila de Zaragoza,
25936,Los Jacalitos,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25936,San Martín de las Vacas,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25936,Guajardo,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25937,Mesillas,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25937,Centro Federal de Readaptación Social Número 18,Equipamiento,Ramos Arizpe,Coahuila de Zaragoza,
25937,Estación Higo,Paraje,Ramos Arizpe,Coahuila de Zaragoza,
25937,Agua Blanca,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25937,Noria de los Medrano,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25937,La Noria de las Ánimas,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25937,San Rafael,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25942,La Azufrosa,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25942,Las Coloradas,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25943,Nuevo Yucatán (El Jabalí),Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25943,Parreños,Rancho,Ramos Arizpe,Coahuila de Zaragoza,
25944,El Cedral,Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25946,Sacrificio (San Luis),Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25947,Plan de Guadalupe (La Delfina),Ejido,Ramos Arizpe,Coahuila de Zaragoza,
25950,General Cepeda,Pueblo,General Cepeda,Coahuila de Zaragoza,
25952,El Tejocote,Ejido,General Cepeda,Coahuila de Zaragoza,
25952,Dos de Abril,Rancho,General Cepeda,Coahuila de Zaragoza,
25953,El Jaralito,Ejido,General Cepeda,Coahuila de Zaragoza,
25954,Fermín,Ejido,General Cepeda,Coahuila de Zaragoza,
25954,Huachichil,Ejido,General Cepeda,Coahuila de Zaragoza,
25954,Guelatao,Ejido,General Cepeda,Coahuila de Zaragoza,
25954,Porvenir de Tacubaya,Ejido,General Cepeda,Coahuila de Zaragoza,
25954,San Francisco,Ejido,General Cepeda,Coahuila de Zaragoza,
25955,El Gavillero,Ranchería,General Cepeda,Coahuila de Zaragoza,
25955,La Puerta,Ejido,General Cepeda,Coahuila de Zaragoza,
25955,Las Cuatas,Ejido,General Cepeda,Coahuila de Zaragoza,
25956,La Trinidad,Ejido,General Cepeda,Coahuila de Zaragoza,
25960,Marte (Estación Marte),Paraje,General Cepeda,Coahuila de Zaragoza,
25960,San José de la Paila (Rancho Nuevo),Ejido,General Cepeda,Coahuila de Zaragoza,
25960,Piedras de Lumbre,Ejido,General Cepeda,Coahuila de Zaragoza,
25970,La Rosa,Ejido,General Cepeda,Coahuila de Zaragoza,
25970,Rincón Colorado,Ejido,General Cepeda,Coahuila de Zaragoza,
25970,Depósito de la Luz,Rancho,General Cepeda,Coahuila de Zaragoza,
25974,La Hedionda Chica,Ejido,General Cepeda,Coahuila de Zaragoza,
25975,San Antonio del Jaral,Ejido,General Cepeda,Coahuila de Zaragoza,
25975,El Tanque San Vicente,Ejido,General Cepeda,Coahuila de Zaragoza,
25976,La Parrita,Ejido,General Cepeda,Coahuila de Zaragoza,
25977,Agua de la Mula,Ejido,General Cepeda,Coahuila de Zaragoza,
25978,Independencia,Ejido,General Cepeda,Coahuila de Zaragoza,
25978,La Luz y Colón,Ejido,General Cepeda,Coahuila de Zaragoza,
25978,El Fortín,Ejido,General Cepeda,Coahuila de Zaragoza,
25978,La Florida,Ejido,General Cepeda,Coahuila de Zaragoza,
25978,La Florida (Ojo de Agua),Ejido,General Cepeda,Coahuila de Zaragoza,
25978,Narigua,Ejido,General Cepeda,Coahuila de Zaragoza,
25980,Presa de Guadalupe (Guadalupe),Ejido,General Cepeda,Coahuila de Zaragoza,
25980,Guadalupe Alamitos,Ejido,General Cepeda,Coahuila de Zaragoza,
25980,Macuyú,Ejido,General Cepeda,Coahuila de Zaragoza,
25984,San Juan del Cohetero (El Colorado),Ejido,General Cepeda,Coahuila de Zaragoza,
25985,Porvenir de Jalpa,Ejido,General Cepeda,Coahuila de Zaragoza,
25985,Jalpa,Ejido,General Cepeda,Coahuila de Zaragoza,
25986,Benecio López Padilla (Benito Juárez),Ejido,General Cepeda,Coahuila de Zaragoza,
25986,Santa Inés (El Ojito),Ejido,General Cepeda,Coahuila de Zaragoza,
25987,El Dorado,Ranchería,General Cepeda,Coahuila de Zaragoza,
